path	translation	split
common_voice_ja_20048504.mp3	She had to take care of her younger sister.	test
common_voice_ja_20048515.mp3	If you see someone suspicious, please inform the police.	test
common_voice_ja_20048516.mp3	Six boxes have been left in the room.	test
common_voice_ja_20048517.mp3	The president encouraged workers to use their initiative.	test
common_voice_ja_20048518.mp3	I didn’t do anything during last week’s vacation.	test
common_voice_ja_20048519.mp3	She announced that she was engaged to her lawyer friend.	test
common_voice_ja_20048535.mp3	The poor man was begging.	test
common_voice_ja_20048536.mp3	Please turn off the light when you leave the room.	test
common_voice_ja_20048537.mp3	She got together the things she needed to write her book.	test
common_voice_ja_20048538.mp3	She wrote down the name and address as requested.	test
common_voice_ja_20048539.mp3	At the start of next month, I’m going back to my home country.	test
common_voice_ja_20048555.mp3	I will write my name on the envelope.	test
common_voice_ja_20048556.mp3	She cared for her sick father.	test
common_voice_ja_20048557.mp3	Dad often falls asleep while watching TV.	test
common_voice_ja_20048558.mp3	I need more young people with meaningful, substantial experience.	test
common_voice_ja_20048559.mp3	On the other hand, there have been remarkable developments in the city with American and Japanese financial institutions.	test
common_voice_ja_20054475.mp3	If it is fine tomorrow, let’s play tennis.	test
common_voice_ja_20054477.mp3	When you’ve put the sugar in, add a little soy sauce.	test
common_voice_ja_20054478.mp3	For a short while, I roll up the bottom of my pants and walk in the water along the shore.	test
common_voice_ja_20054479.mp3	I can’t exactly remember when I learned Shogi.	test
common_voice_ja_20054480.mp3	My father didn’t agree with me going to the concert.	test
common_voice_ja_20054548.mp3	My father bought me a pair of gloves.	test
common_voice_ja_20054550.mp3	He is able to hide his own feelings if the need arises.	test
common_voice_ja_20054552.mp3	Yamada is the tallest in the class.	test
common_voice_ja_20054554.mp3	I left my handkerchief in the classroom yesterday.	test
common_voice_ja_20054555.mp3	After a long period of unhappiness, he divorced her.	test
common_voice_ja_19482479.mp3	Put some salt in the boiling water.	test
common_voice_ja_19482480.mp3	Kimura showed me his photos.	test
common_voice_ja_19482481.mp3	She has her arm in a cast.	test
common_voice_ja_19482487.mp3	Father is tallest of all of us.	test
common_voice_ja_19482488.mp3	She ran towards me, her hair rippling in the wind.	test
common_voice_ja_19482489.mp3	My dad wants me to become an engineer.	test
common_voice_ja_19482490.mp3	Please take the injured to the hospital.	test
common_voice_ja_19482491.mp3	Many people told me to stop because of terrorism.	test
common_voice_ja_19482497.mp3	Dad used to always get the bus to work.	test
common_voice_ja_19482498.mp3	My mother wants someone to write a letter for her while she is sick.	test
common_voice_ja_19482501.mp3	Tanaka’s wife is a university lecturer.	test
common_voice_ja_19482505.mp3	I have a test tomorrow so I’m going to study tonight.	test
common_voice_ja_19482531.mp3	The actress on the stage was wearing heavy make-up.	test
common_voice_ja_19482542.mp3	I think that person teaches Japanese.	test
common_voice_ja_19482543.mp3	It’s not like you to complain.	test
common_voice_ja_19482544.mp3	You shouldn’t make fun of the poor.	test
common_voice_ja_19482545.mp3	I will do anything to make her happy.	test
common_voice_ja_19482546.mp3	Kimura sometimes makes dinner.	test
common_voice_ja_19496605.mp3	It is very hot today.	test
common_voice_ja_19496606.mp3	The wind blows southerly.	test
common_voice_ja_19496607.mp3	This box is extremely heavy.	test
common_voice_ja_19496608.mp3	Let’s have a break around here somewhere.	test
common_voice_ja_19496609.mp3	She switched the light on.	test
common_voice_ja_19496625.mp3	I watched the news on TV this morning.	test
common_voice_ja_19496626.mp3	I’m going shopping at the supermarket.	test
common_voice_ja_19496628.mp3	This color is beautiful.	test
common_voice_ja_19496629.mp3	You shouldn’t look down on poor people.	test
common_voice_ja_19496630.mp3	Her handbag was snatched from her arm.	test
common_voice_ja_19496631.mp3	There are ten altogether.	test
common_voice_ja_19496632.mp3	Dad painted the wall white.	test
common_voice_ja_19496633.mp3	We have three TVs at home.	test
common_voice_ja_19496634.mp3	The wind grew fierce.	test
common_voice_ja_19496645.mp3	She pines for her dead husband.	test
common_voice_ja_19496647.mp3	She said he was handsome.	test
common_voice_ja_19496648.mp3	Father writes a diary every day.	test
common_voice_ja_19496649.mp3	Dad bought me a word processor.	test
common_voice_ja_19496665.mp3	I had my hair cut three days ago.	test
common_voice_ja_20013024.mp3	No. You’re wrong.	test
common_voice_ja_20013025.mp3	I have no money.	test
common_voice_ja_20013027.mp3	The weather is lovely today.	test
common_voice_ja_20013028.mp3	I will stay at a hotel.	test
common_voice_ja_20013169.mp3	Can I have an ice pack, please?	test
common_voice_ja_20013170.mp3	My father speaks English well.	test
common_voice_ja_20013171.mp3	The room is full of flowers.	test
common_voice_ja_20013172.mp3	I'll take a taxi home.	test
common_voice_ja_20013173.mp3	The school is close to my house.	test
common_voice_ja_20013331.mp3	I go for a walk every morning.	test
common_voice_ja_20013332.mp3	The average temperature has risen.	test
common_voice_ja_20013333.mp3	She couldn’t come because she was ill.	test
common_voice_ja_20013334.mp3	She prepared for her old age.	test
common_voice_ja_20013622.mp3	No. It doesn’t hurt.	test
common_voice_ja_20013624.mp3	I have known her since she was a child.	test
common_voice_ja_20013625.mp3	I bought this bag with my credit card.	test
common_voice_ja_20013626.mp3	Dad goes for a walk every morning.	test
common_voice_ja_20013797.mp3	I’ll stick a stamp on the envelope.	test
common_voice_ja_20013798.mp3	She came out of the room.	test
common_voice_ja_20013799.mp3	The wind died down.	test
common_voice_ja_20013800.mp3	Yi understands Japanese.	test
common_voice_ja_20013801.mp3	I’m going back to my country for the summer vacation.	test
common_voice_ja_20013882.mp3	She was sitting under the tree.	test
common_voice_ja_20013883.mp3	She is gifted with beauty.	test
common_voice_ja_20013884.mp3	She likes reading books.	test
common_voice_ja_20013885.mp3	She has stunning features.	test
common_voice_ja_20013950.mp3	The unit was completely wiped out.	test
common_voice_ja_20013951.mp3	I go to school every day.	test
common_voice_ja_20013952.mp3	Dad likes strong coffee.	test
common_voice_ja_19710846.mp3	Why?	test
common_voice_ja_19710847.mp3	She boasted about being good at cooking.	test
common_voice_ja_19710848.mp3	I’ll have another glass of water.	test
common_voice_ja_19710849.mp3	He was so tired he could hardly walk.	test
common_voice_ja_19710850.mp3	I bought some new clothes at the department store.	test
common_voice_ja_19710967.mp3	I wasn’t particularly close to her.	test
common_voice_ja_19710969.mp3	What do you find aesthetically pleasing?	test
common_voice_ja_19710971.mp3	Ice melts to become water.	test
common_voice_ja_19710973.mp3	Dad is sick in bed, so he won’t be able to meet you.	test
common_voice_ja_19710975.mp3	The casualties were carried away from the scene of the accident.	test
common_voice_ja_19711059.mp3	This cold has given me a sore throat.	test
common_voice_ja_19711061.mp3	She practiced for hours every day in preparation for the tennis match.	test
common_voice_ja_19711063.mp3	She went to France to study art.	test
common_voice_ja_19711064.mp3	The scuffle continued into the evening.	test
common_voice_ja_19711066.mp3	Hospitals cost a lot of money.	test
common_voice_ja_19711206.mp3	The sign has “Exit” written on it.	test
common_voice_ja_19711207.mp3	She emptied the milk from the bottle.	test
common_voice_ja_19711208.mp3	There is no use in complaining.	test
common_voice_ja_19711210.mp3	The meals in the cafeteria are cheap. They’re pretty good too.	test
common_voice_ja_19711211.mp3	She was on edge until she had word from her husband.	test
common_voice_ja_19711613.mp3	Your sins will always come back to haunt you.	test
common_voice_ja_19711615.mp3	His story was so ridiculous that nobody believed it.	test
common_voice_ja_19711616.mp3	That bag is the same as mine.	test
common_voice_ja_19711617.mp3	She divorced her husband.	test
common_voice_ja_19711619.mp3	She has to get dinner ready.	test
common_voice_ja_19711814.mp3	I stayed off school because I had caught a cold.	test
common_voice_ja_19711816.mp3	Please close the door when you come into the room.	test
common_voice_ja_19711820.mp3	They had always been good friends.	test
common_voice_ja_19711826.mp3	I think she will easily pass the exam.	test
common_voice_ja_19712327.mp3	Have you got any medication that is good for colds?	test
common_voice_ja_19712328.mp3	Dad doesn’t eat that much fruit.	test
common_voice_ja_19712329.mp3	Please turn the light out when you leave the room.	test
common_voice_ja_19712330.mp3	There are two cars at Tanaka’s house.	test
common_voice_ja_19712331.mp3	Would you like some coffee?	test
common_voice_ja_19712362.mp3	Yamada is an interesting person.	test
common_voice_ja_19712366.mp3	The day before yesterday it was so cold that it snowed.	test
common_voice_ja_19712370.mp3	I heard prices will go up again.	test
common_voice_ja_19712374.mp3	I work for eight hours every day.	test
common_voice_ja_19712377.mp3	Is regular okay?	test
common_voice_ja_19763470.mp3	If you eat lots of rice, your body will grow strong.	test
common_voice_ja_19763471.mp3	The colors in this picture are beautiful.	test
common_voice_ja_19763472.mp3	The wind blew the sand into a heap.	test
common_voice_ja_19763473.mp3	Dad put that house up for sale.	test
common_voice_ja_19763474.mp3	She is wealthy but she isn’t happy.	test
common_voice_ja_19763535.mp3	There is no Japanese class this week.	test
common_voice_ja_19763536.mp3	Today, I had my first piano lesson.	test
common_voice_ja_19763539.mp3	The wind is blowing from the west.	test
common_voice_ja_19763541.mp3	I had a lot of fun today.	test
common_voice_ja_19763543.mp3	My father’s research is in astronomy, in other words, he studies things related to the stars	test
common_voice_ja_19763597.mp3	Prices have been rising steadily for the past ten years.	test
common_voice_ja_19763598.mp3	She is traveling.	test
common_voice_ja_19763600.mp3	Okay. I’ll get the bus to the hospital.	test
common_voice_ja_19763601.mp3	She is getting used to cooking.	test
common_voice_ja_19763604.mp3	Please come into the room.	test
common_voice_ja_19763770.mp3	My older sister currently lives alone in Tokyo.	test
common_voice_ja_19763771.mp3	Try not to catch a cold.	test
common_voice_ja_19763772.mp3	She looked over here with a cold hard stare.	test
common_voice_ja_19763773.mp3	I had four tests this week!	test
common_voice_ja_19763774.mp3	There were several students in the room.	test
common_voice_ja_19763875.mp3	I didn’t understand what the teacher was talking about.	test
common_voice_ja_19763876.mp3	It is better to try and forget about your past problems.	test
common_voice_ja_19763877.mp3	My father has only just come home.	test
common_voice_ja_19763878.mp3	The sight of the toy consultants working efficiently left a strong impression.	test
common_voice_ja_19763879.mp3	Can the first ten people please come in?	test
common_voice_ja_19763930.mp3	I’ll buy some drinks on the way there next week.	test
common_voice_ja_19763931.mp3	In a match that we could win, why not play the star pitcher from the start?	test
common_voice_ja_19763932.mp3	I invited her to come and see a film.	test
common_voice_ja_19763933.mp3	The patient feebly moved their lips.	test
